eval,fitness,best_so_far,improved,file
779,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=779.json
780,0.00022958405276845602,1.0058868031891402e-05,False,samples_fe=780.json
781,0.00023224368328711196,1.0058868031891402e-05,False,samples_fe=781.json
782,1.1270985565678733e-05,1.0058868031891402e-05,False,samples_fe=782.json
783,0.00039844922038012994,1.0058868031891402e-05,False,samples_fe=783.json
784,1.4239450510814262e-05,1.0058868031891402e-05,False,samples_fe=784.json
785,1.1159086518798398e-05,1.0058868031891402e-05,False,samples_fe=785.json
788,6.502451609186277e-05,1.0058868031891402e-05,False,samples_fe=788.json
789,0.00030119848731875027,1.0058868031891402e-05,False,samples_fe=789.json
790,1.091170179321343e-05,1.0058868031891402e-05,False,samples_fe=790.json
791,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=791.json
792,1.0777975440563245e-05,1.0058868031891402e-05,False,samples_fe=792.json
793,1.0978737129682992e-05,1.0058868031891402e-05,False,samples_fe=793.json
794,1.2208479072568993e-05,1.0058868031891402e-05,False,samples_fe=794.json
795,1.2385264393170153e-05,1.0058868031891402e-05,False,samples_fe=795.json
796,3.250008568404991e-05,1.0058868031891402e-05,False,samples_fe=796.json
798,1.2479390461472176e-05,1.0058868031891402e-05,False,samples_fe=798.json
799,1.2125270635905059e-05,1.0058868031891402e-05,False,samples_fe=799.json
800,1.2273933602058062e-05,1.0058868031891402e-05,False,samples_fe=800.json
802,1.0911701801316685e-05,1.0058868031891402e-05,False,samples_fe=802.json
803,1.2762774711802148e-05,1.0058868031891402e-05,False,samples_fe=803.json
804,1.4433110885707214e-05,1.0058868031891402e-05,False,samples_fe=804.json
805,0.0003993109185220095,1.0058868031891402e-05,False,samples_fe=805.json
806,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=806.json
807,1.16614515339566e-05,1.0058868031891402e-05,False,samples_fe=807.json
808,1.1270985565678733e-05,1.0058868031891402e-05,False,samples_fe=808.json
809,1.2047835105976303e-05,1.0058868031891402e-05,False,samples_fe=809.json
810,0.000312025862250036,1.0058868031891402e-05,False,samples_fe=810.json
811,1.0652705572950091e-05,1.0058868031891402e-05,False,samples_fe=811.json
812,0.00034675992408551485,1.0058868031891402e-05,False,samples_fe=812.json
814,1.0911701791839928e-05,1.0058868031891402e-05,False,samples_fe=814.json
815,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=815.json
817,1.091170179321343e-05,1.0058868031891402e-05,False,samples_fe=817.json
818,1.0652733844000846e-05,1.0058868031891402e-05,False,samples_fe=818.json
819,1.19158787774073e-05,1.0058868031891402e-05,False,samples_fe=819.json
820,0.0002156687423975321,1.0058868031891402e-05,False,samples_fe=820.json
821,0.0002430844636799155,1.0058868031891402e-05,False,samples_fe=821.json
822,1.2662105447253522e-05,1.0058868031891402e-05,False,samples_fe=822.json
823,1.0777967332488715e-05,1.0058868031891402e-05,False,samples_fe=823.json
824,1.0652705572950091e-05,1.0058868031891402e-05,False,samples_fe=824.json
825,1.0652733844000846e-05,1.0058868031891402e-05,False,samples_fe=825.json
826,1.0978736404701733e-05,1.0058868031891402e-05,False,samples_fe=826.json
827,1.2805073145490087e-05,1.0058868031891402e-05,False,samples_fe=827.json
828,0.0003859113682146715,1.0058868031891402e-05,False,samples_fe=828.json
829,0.00022011509254279285,1.0058868031891402e-05,False,samples_fe=829.json
830,5.38559103003689e-05,1.0058868031891402e-05,False,samples_fe=830.json
831,1.2524602497010598e-05,1.0058868031891402e-05,False,samples_fe=831.json
832,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=832.json
833,1.0911701792361665e-05,1.0058868031891402e-05,False,samples_fe=833.json
834,1.0716772466504135e-05,1.0058868031891402e-05,False,samples_fe=834.json
835,1.397054603335875e-05,1.0058868031891402e-05,False,samples_fe=835.json
837,0.00020295702639358865,1.0058868031891402e-05,False,samples_fe=837.json
838,1.0716772466504135e-05,1.0058868031891402e-05,False,samples_fe=838.json
839,1.4110224977364392e-05,1.0058868031891402e-05,False,samples_fe=839.json
840,1.0716772466504135e-05,1.0058868031891402e-05,False,samples_fe=840.json
841,1.0777967332488715e-05,1.0058868031891402e-05,False,samples_fe=841.json
842,1.388527428846831e-05,1.0058868031891402e-05,False,samples_fe=842.json
843,1.2442860922072109e-05,1.0058868031891402e-05,False,samples_fe=843.json
845,1.3693343868183417e-05,1.0058868031891402e-05,False,samples_fe=845.json
846,1.0618866644073534e-05,1.0058868031891402e-05,False,samples_fe=846.json
847,1.0716772466504135e-05,1.0058868031891402e-05,False,samples_fe=847.json
848,1.0921945549792e-05,1.0058868031891402e-05,False,samples_fe=848.json
850,1.4049835647417408e-05,1.0058868031891402e-05,False,samples_fe=850.json
851,1.9266761921688185e-05,1.0058868031891402e-05,False,samples_fe=851.json
852,0.00033698423668882113,1.0058868031891402e-05,False,samples_fe=852.json
853,0.0004013299113486565,1.0058868031891402e-05,False,samples_fe=853.json
854,1.4399358485843755e-05,1.0058868031891402e-05,False,samples_fe=854.json
855,1.0652733844000846e-05,1.0058868031891402e-05,False,samples_fe=855.json
856,1.0618866644073534e-05,1.0058868031891402e-05,False,samples_fe=856.json
857,1.0652733844000846e-05,1.0058868031891402e-05,False,samples_fe=857.json
858,3.2663488066950376e-05,1.0058868031891402e-05,False,samples_fe=858.json
859,1.0777975440563245e-05,1.0058868031891402e-05,False,samples_fe=859.json
861,1.4720056707459264e-05,1.0058868031891402e-05,False,samples_fe=861.json
863,1.0911701792361665e-05,1.0058868031891402e-05,False,samples_fe=863.json
864,1.1054117220316195e-05,1.0058868031891402e-05,False,samples_fe=864.json
865,1.1719500624611647e-05,1.0058868031891402e-05,False,samples_fe=865.json
866,1.2507859016640573e-05,1.0058868031891402e-05,False,samples_fe=866.json
867,0.00024398653050034932,1.0058868031891402e-05,False,samples_fe=867.json
868,1.5812516880743014e-05,1.0058868031891402e-05,False,samples_fe=868.json
869,0.00030088506188356216,1.0058868031891402e-05,False,samples_fe=869.json
872,1.236821048743433e-05,1.0058868031891402e-05,False,samples_fe=872.json
873,1.0911701791839928e-05,1.0058868031891402e-05,False,samples_fe=873.json
874,0.0002713024037184952,1.0058868031891402e-05,False,samples_fe=874.json
875,1.2357779551345861e-05,1.0058868031891402e-05,False,samples_fe=875.json
877,0.0002368844981709662,1.0058868031891402e-05,False,samples_fe=877.json
878,1.1244907485067636e-05,1.0058868031891402e-05,False,samples_fe=878.json
879,1.1278523146686217e-05,1.0058868031891402e-05,False,samples_fe=879.json
880,1.1354426446171322e-05,1.0058868031891402e-05,False,samples_fe=880.json
881,1.3319956718060096e-05,1.0058868031891402e-05,False,samples_fe=881.json
882,1.4227218478946065e-05,1.0058868031891402e-05,False,samples_fe=882.json
883,1.4078595387987383e-05,1.0058868031891402e-05,False,samples_fe=883.json
884,1.2242408737644516e-05,1.0058868031891402e-05,False,samples_fe=884.json
885,1.3973111665218369e-05,1.0058868031891402e-05,False,samples_fe=885.json
886,1.0652733844000846e-05,1.0058868031891402e-05,False,samples_fe=886.json
887,1.1982559966095155e-05,1.0058868031891402e-05,False,samples_fe=887.json
888,1.08441753800124e-05,1.0058868031891402e-05,False,samples_fe=888.json
889,1.2706243675888649e-05,1.0058868031891402e-05,False,samples_fe=889.json
890,1.1915878751990147e-05,1.0058868031891402e-05,False,samples_fe=890.json
891,0.00024652901389943596,1.0058868031891402e-05,False,samples_fe=891.json
892,1.084417465503114e-05,1.0058868031891402e-05,False,samples_fe=892.json
893,2.8714688301021983e-05,1.0058868031891402e-05,False,samples_fe=893.json
894,1.793597542062604e-05,1.0058868031891402e-05,False,samples_fe=894.json
895,1.0978737129682992e-05,1.0058868031891402e-05,False,samples_fe=895.json
896,1.0652729772627022e-05,1.0058868031891402e-05,False,samples_fe=896.json
897,1.1911860608742275e-05,1.0058868031891402e-05,False,samples_fe=897.json
898,1.118555742125815e-05,1.0058868031891402e-05,False,samples_fe=898.json
899,1.1664729039757929e-05,1.0058868031891402e-05,False,samples_fe=899.json
900,0.00031843336407911106,1.0058868031891402e-05,False,samples_fe=900.json
901,0.0002207135721211426,1.0058868031891402e-05,False,samples_fe=901.json
902,1.0618866644073534e-05,1.0058868031891402e-05,False,samples_fe=902.json
903,1.0652687577441683e-05,1.0058868031891402e-05,False,samples_fe=903.json
904,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=904.json
905,1.3034262638107954e-05,1.0058868031891402e-05,False,samples_fe=905.json
906,1.3431395619778334e-05,1.0058868031891402e-05,False,samples_fe=906.json
907,1.4975348041333612e-05,1.0058868031891402e-05,False,samples_fe=907.json
908,0.00031667688038354206,1.0058868031891402e-05,False,samples_fe=908.json
909,0.00032611509360107755,1.0058868031891402e-05,False,samples_fe=909.json
911,1.0725442584283216e-05,1.0058868031891402e-05,False,samples_fe=911.json
912,1.1672127587476574e-05,1.0058868031891402e-05,False,samples_fe=912.json
913,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=913.json
915,1.145758942719991e-05,1.0058868031891402e-05,False,samples_fe=915.json
916,0.00031999327993005865,1.0058868031891402e-05,False,samples_fe=916.json
917,1.0978736766879584e-05,1.0058868031891402e-05,False,samples_fe=917.json
918,0.012072560335176608,1.0058868031891402e-05,False,samples_fe=918.json
919,1.0652729772627022e-05,1.0058868031891402e-05,False,samples_fe=919.json
920,1.1859919993904002e-05,1.0058868031891402e-05,False,samples_fe=920.json
921,1.1638905694602016e-05,1.0058868031891402e-05,False,samples_fe=921.json
922,1.1690676168409619e-05,1.0058868031891402e-05,False,samples_fe=922.json
923,1.2222546814796382e-05,1.0058868031891402e-05,False,samples_fe=923.json
924,0.0003972239405956797,1.0058868031891402e-05,False,samples_fe=924.json
925,0.00021364981423188293,1.0058868031891402e-05,False,samples_fe=925.json
926,1.084417465503114e-05,1.0058868031891402e-05,False,samples_fe=926.json
927,1.156057187710929e-05,1.0058868031891402e-05,False,samples_fe=927.json
928,1.1542173366311543e-05,1.0058868031891402e-05,False,samples_fe=928.json
929,1.0652733844000846e-05,1.0058868031891402e-05,False,samples_fe=929.json
930,1.142191837625012e-05,1.0058868031891402e-05,False,samples_fe=930.json
932,0.0002958070150729115,1.0058868031891402e-05,False,samples_fe=932.json
933,3.084287980428294e-05,1.0058868031891402e-05,False,samples_fe=933.json
934,0.00022998030339644872,1.0058868031891402e-05,False,samples_fe=934.json
935,1.3991454830011499e-05,1.0058868031891402e-05,False,samples_fe=935.json
936,1.0716772466504135e-05,1.0058868031891402e-05,False,samples_fe=936.json
937,1.0725442584283216e-05,1.0058868031891402e-05,False,samples_fe=937.json
938,1.1781109544205214e-05,1.0058868031891402e-05,False,samples_fe=938.json
939,1.1421918411223494e-05,1.0058868031891402e-05,False,samples_fe=939.json
940,0.00022992981731770578,1.0058868031891402e-05,False,samples_fe=940.json
941,0.00012751999454499493,1.0058868031891402e-05,False,samples_fe=941.json
942,1.1951625585533455e-05,1.0058868031891402e-05,False,samples_fe=942.json
944,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=944.json
945,1.0652729772627022e-05,1.0058868031891402e-05,False,samples_fe=945.json
946,0.000234997817115793,1.0058868031891402e-05,False,samples_fe=946.json
947,1.2180214850576849e-05,1.0058868031891402e-05,False,samples_fe=947.json
948,0.0003473556102123986,1.0058868031891402e-05,False,samples_fe=948.json
949,0.00020350584347788504,1.0058868031891402e-05,False,samples_fe=949.json
950,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=950.json
951,1.0771421447021437e-05,1.0058868031891402e-05,False,samples_fe=951.json
952,1.0716772466504135e-05,1.0058868031891402e-05,False,samples_fe=952.json
953,1.2376410710761385e-05,1.0058868031891402e-05,False,samples_fe=953.json
954,1.1105146781615938e-05,1.0058868031891402e-05,False,samples_fe=954.json
955,1.1192085425521385e-05,1.0058868031891402e-05,False,samples_fe=955.json
956,0.0004112691670247114,1.0058868031891402e-05,False,samples_fe=956.json
957,1.1114106842577565e-05,1.0058868031891402e-05,False,samples_fe=957.json
958,1.148275000353787e-05,1.0058868031891402e-05,False,samples_fe=958.json
959,1.2671610848952949e-05,1.0058868031891402e-05,False,samples_fe=959.json
960,1.0058868031891402e-05,1.0058868031891402e-05,False,samples_fe=960.json
961,1.142191837625012e-05,1.0058868031891402e-05,False,samples_fe=961.json
962,1.2706159888547507e-05,1.0058868031891402e-05,False,samples_fe=962.json
963,1.099598810661929e-05,1.0058868031891402e-05,False,samples_fe=963.json
964,1.1976547676262231e-05,1.0058868031891402e-05,False,samples_fe=964.json
965,0.0003958307197584059,1.0058868031891402e-05,False,samples_fe=965.json
966,1.0921945549792e-05,1.0058868031891402e-05,False,samples_fe=966.json
967,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=967.json
968,1.2779203453417254e-05,1.0058868031891402e-05,False,samples_fe=968.json
969,1.0716772473819223e-05,1.0058868031891402e-05,False,samples_fe=969.json
970,6.385129774768875e-05,1.0058868031891402e-05,False,samples_fe=970.json
971,1.0985070617643187e-05,1.0058868031891402e-05,False,samples_fe=971.json
972,1.1683865071073358e-05,1.0058868031891402e-05,False,samples_fe=972.json
973,1.1302987355736333e-05,1.0058868031891402e-05,False,samples_fe=973.json
974,1.1902192351673498e-05,1.0058868031891402e-05,False,samples_fe=974.json
975,1.1052023884513853e-05,1.0058868031891402e-05,False,samples_fe=975.json
976,1.282324739043357e-05,1.0058868031891402e-05,False,samples_fe=976.json
977,1.1460691793660382e-05,1.0058868031891402e-05,False,samples_fe=977.json
978,1.2314496286185307e-05,1.0058868031891402e-05,False,samples_fe=978.json
979,1.0911701791839928e-05,1.0058868031891402e-05,False,samples_fe=979.json
980,1.198670029271839e-05,1.0058868031891402e-05,False,samples_fe=980.json
981,1.2232298031019508e-05,1.0058868031891402e-05,False,samples_fe=981.json
982,1.3200461243144743e-05,1.0058868031891402e-05,False,samples_fe=982.json
983,1.0652729772627022e-05,1.0058868031891402e-05,False,samples_fe=983.json
984,1.2136667316768926e-05,1.0058868031891402e-05,False,samples_fe=984.json
985,1.0652705572950091e-05,1.0058868031891402e-05,False,samples_fe=985.json
986,1.6843069033707005e-05,1.0058868031891402e-05,False,samples_fe=986.json
987,1.241045984199891e-05,1.0058868031891402e-05,False,samples_fe=987.json
989,1.1343443838785152e-05,1.0058868031891402e-05,False,samples_fe=989.json
990,1.0652687577441683e-05,1.0058868031891402e-05,False,samples_fe=990.json
991,1.1292337395291642e-05,1.0058868031891402e-05,False,samples_fe=991.json
993,1.5217550530316569e-05,1.0058868031891402e-05,False,samples_fe=993.json
994,1.2384556747697664e-05,1.0058868031891402e-05,False,samples_fe=994.json
996,1.0978736404701733e-05,1.0058868031891402e-05,False,samples_fe=996.json
997,1.1052024133234279e-05,1.0058868031891402e-05,False,samples_fe=997.json
999,1.2481300200391492e-05,1.0058868031891402e-05,False,samples_fe=999.json
1000,0.0002461880500496368,1.0058868031891402e-05,False,samples_fe=1000.json
1001,0.7218137616095452,1.0058868031891402e-05,False,samples_fe=1001.json
1002,1.0911701792361665e-05,1.0058868031891402e-05,False,samples_fe=1002.json
1004,1.142191837625012e-05,1.0058868031891402e-05,False,samples_fe=1004.json
1007,1.156954613695072e-05,1.0058868031891402e-05,False,samples_fe=1007.json
1008,1.2061789162663996e-05,1.0058868031891402e-05,False,samples_fe=1008.json
1009,1.555698819377934e-05,1.0058868031891402e-05,False,samples_fe=1009.json
1010,1.1950165323547093e-05,1.0058868031891402e-05,False,samples_fe=1010.json
1011,1.1455268486466345e-05,1.0058868031891402e-05,False,samples_fe=1011.json
1012,1.0716772466504135e-05,1.0058868031891402e-05,False,samples_fe=1012.json
1015,1.0852579843418655e-05,1.0058868031891402e-05,False,samples_fe=1015.json
1017,1.2305954240415089e-05,1.0058868031891402e-05,False,samples_fe=1017.json
1018,1.572290843548517e-05,1.0058868031891402e-05,False,samples_fe=1018.json
1019,1.1538790353297184e-05,1.0058868031891402e-05,False,samples_fe=1019.json
1020,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=1020.json
1021,0.00039138671915955674,1.0058868031891402e-05,False,samples_fe=1021.json
1022,1.1895760078169734e-05,1.0058868031891402e-05,False,samples_fe=1022.json
1023,1.1988790275676189e-05,1.0058868031891402e-05,False,samples_fe=1023.json
1024,1.0652729772627022e-05,1.0058868031891402e-05,False,samples_fe=1024.json
1025,1.2644011554426742e-05,1.0058868031891402e-05,False,samples_fe=1025.json
1026,1.1593482773800328e-05,1.0058868031891402e-05,False,samples_fe=1026.json
1027,1.0652733844000846e-05,1.0058868031891402e-05,False,samples_fe=1027.json
1028,1.320537703011797e-05,1.0058868031891402e-05,False,samples_fe=1028.json
1029,1.2450806432387984e-05,1.0058868031891402e-05,False,samples_fe=1029.json
1030,1.4821690977377003e-05,1.0058868031891402e-05,False,samples_fe=1030.json
1031,1.3168040652391164e-05,1.0058868031891402e-05,False,samples_fe=1031.json
1033,1.2570302906811446e-05,1.0058868031891402e-05,False,samples_fe=1033.json
1034,1.1210604090167154e-05,1.0058868031891402e-05,False,samples_fe=1034.json
1035,1.3245330736782645e-05,1.0058868031891402e-05,False,samples_fe=1035.json
1036,0.00042269265631792596,1.0058868031891402e-05,False,samples_fe=1036.json
1037,1.1374916042878423e-05,1.0058868031891402e-05,False,samples_fe=1037.json
1038,1.0716772466504135e-05,1.0058868031891402e-05,False,samples_fe=1038.json
1040,0.00039111988135774,1.0058868031891402e-05,False,samples_fe=1040.json
1041,1.2760046674910598e-05,1.0058868031891402e-05,False,samples_fe=1041.json
1042,1.1202695402462902e-05,1.0058868031891402e-05,False,samples_fe=1042.json
1043,1.736794382765724e-05,1.0058868031891402e-05,False,samples_fe=1043.json
1044,1.3561057076997818e-05,1.0058868031891402e-05,False,samples_fe=1044.json
1045,1.2831252549831757e-05,1.0058868031891402e-05,False,samples_fe=1045.json
1046,1.1190687572717137e-05,1.0058868031891402e-05,False,samples_fe=1046.json
1047,1.0921945549792e-05,1.0058868031891402e-05,False,samples_fe=1047.json
1048,1.163876457763786e-05,1.0058868031891402e-05,False,samples_fe=1048.json
1050,1.2368886557777963e-05,1.0058868031891402e-05,False,samples_fe=1050.json
1053,1.1659169014444409e-05,1.0058868031891402e-05,False,samples_fe=1053.json
1054,1.2457589930127073e-05,1.0058868031891402e-05,False,samples_fe=1054.json
1057,1.4313088950280989e-05,1.0058868031891402e-05,False,samples_fe=1057.json
1058,0.00038979004118618727,1.0058868031891402e-05,False,samples_fe=1058.json
1059,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=1059.json
1060,1.2204915714204845e-05,1.0058868031891402e-05,False,samples_fe=1060.json
1061,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=1061.json
1062,1.3331050361549676e-05,1.0058868031891402e-05,False,samples_fe=1062.json
1063,1.2971978486298183e-05,1.0058868031891402e-05,False,samples_fe=1063.json
1064,1.3047236913514701e-05,1.0058868031891402e-05,False,samples_fe=1064.json
1065,0.00024439298952017024,1.0058868031891402e-05,False,samples_fe=1065.json
1066,1.2803309513881734e-05,1.0058868031891402e-05,False,samples_fe=1066.json
1067,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=1067.json
1068,1.0745450710202663e-05,1.0058868031891402e-05,False,samples_fe=1068.json
1069,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=1069.json
1070,1.4296931358020634e-05,1.0058868031891402e-05,False,samples_fe=1070.json
1072,0.00041683388176514324,1.0058868031891402e-05,False,samples_fe=1072.json
1073,1.1942755670779622e-05,1.0058868031891402e-05,False,samples_fe=1073.json
1075,1.0652687577441683e-05,1.0058868031891402e-05,False,samples_fe=1075.json
1076,3.770193354563909e-05,1.0058868031891402e-05,False,samples_fe=1076.json
1078,1.0652687577441683e-05,1.0058868031891402e-05,False,samples_fe=1078.json
1079,1.284201801106107e-05,1.0058868031891402e-05,False,samples_fe=1079.json
1080,0.00010315680342591297,1.0058868031891402e-05,False,samples_fe=1080.json
1081,1.275327184925191e-05,1.0058868031891402e-05,False,samples_fe=1081.json
1082,1.43919494923328e-05,1.0058868031891402e-05,False,samples_fe=1082.json
1083,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=1083.json
1084,1.1421918411223494e-05,1.0058868031891402e-05,False,samples_fe=1084.json
1085,1.395028162763286e-05,1.0058868031891402e-05,False,samples_fe=1085.json
1086,1.170609051671324e-05,1.0058868031891402e-05,False,samples_fe=1086.json
1087,1.2928786584648285e-05,1.0058868031891402e-05,False,samples_fe=1087.json
1088,0.0004205249799559243,1.0058868031891402e-05,False,samples_fe=1088.json
1089,1.7487604707458868e-05,1.0058868031891402e-05,False,samples_fe=1089.json
1090,1.1354426440694006e-05,1.0058868031891402e-05,False,samples_fe=1090.json
1091,1.0652689704602204e-05,1.0058868031891402e-05,False,samples_fe=1091.json
1092,1.092194551208257e-05,1.0058868031891402e-05,False,samples_fe=1092.json
1093,1.1780831502726528e-05,1.0058868031891402e-05,False,samples_fe=1093.json
1094,1.803966524265232e-05,1.0058868031891402e-05,False,samples_fe=1094.json
1095,1.1258988570399318e-05,1.0058868031891402e-05,False,samples_fe=1095.json
1096,0.00039081766799086467,1.0058868031891402e-05,False,samples_fe=1096.json
1097,1.0652687577441683e-05,1.0058868031891402e-05,False,samples_fe=1097.json
1100,1.4110220040598695e-05,1.0058868031891402e-05,False,samples_fe=1100.json
1101,1.0573755909597525e-05,1.0058868031891402e-05,False,samples_fe=1101.json
1103,1.320679149166937e-05,1.0058868031891402e-05,False,samples_fe=1103.json
1104,1.1334236004019541e-05,1.0058868031891402e-05,False,samples_fe=1104.json
1105,1.2859484813149082e-05,1.0058868031891402e-05,False,samples_fe=1105.json
1106,1.1466749596565732e-05,1.0058868031891402e-05,False,samples_fe=1106.json
1108,0.00039138671915955674,1.0058868031891402e-05,False,samples_fe=1108.json
1109,1.0618866644073534e-05,1.0058868031891402e-05,False,samples_fe=1109.json
1110,1.0716772466504135e-05,1.0058868031891402e-05,False,samples_fe=1110.json
1111,1.0652733844000846e-05,1.0058868031891402e-05,False,samples_fe=1111.json
1112,1.1380263056636062e-05,1.0058868031891402e-05,False,samples_fe=1112.json
1113,1.1555553298565956e-05,1.0058868031891402e-05,False,samples_fe=1113.json
1114,1.137491606204858e-05,1.0058868031891402e-05,False,samples_fe=1114.json
1115,1.0652733844000846e-05,1.0058868031891402e-05,False,samples_fe=1115.json
1116,0.00023339545388440254,1.0058868031891402e-05,False,samples_fe=1116.json
1117,1.2195729812193191e-05,1.0058868031891402e-05,False,samples_fe=1117.json
1118,1.0652733844000846e-05,1.0058868031891402e-05,False,samples_fe=1118.json
1119,1.2738197527121015e-05,1.0058868031891402e-05,False,samples_fe=1119.json
1120,1.1208302010185947e-05,1.0058868031891402e-05,False,samples_fe=1120.json
1121,1.1800233335594277e-05,1.0058868031891402e-05,False,samples_fe=1121.json
1122,1.1409413657769395e-05,1.0058868031891402e-05,False,samples_fe=1122.json
1123,1.1633818682873962e-05,1.0058868031891402e-05,False,samples_fe=1123.json
1124,1.1915878751990147e-05,1.0058868031891402e-05,False,samples_fe=1124.json
1125,1.0652705572950091e-05,1.0058868031891402e-05,False,samples_fe=1125.json
1126,1.1673584773776455e-05,1.0058868031891402e-05,False,samples_fe=1126.json
1127,1.5020782259819375e-05,1.0058868031891402e-05,False,samples_fe=1127.json
1128,1.1284101803425443e-05,1.0058868031891402e-05,False,samples_fe=1128.json
1129,3.962201702610899e-06,3.962201702610899e-06,True,samples_fe=1129.json
1130,6.06793630850454e-08,6.06793630850454e-08,True,samples_fe=1130.json
1131,1.2909563806912357e-07,6.06793630850454e-08,False,samples_fe=1131.json
1132,1.3201483159320555e-07,6.06793630850454e-08,False,samples_fe=1132.json
1133,1.2909563806912357e-07,6.06793630850454e-08,False,samples_fe=1133.json
1134,1.3201483159320555e-07,6.06793630850454e-08,False,samples_fe=1134.json
1135,1.3201483159320555e-07,6.06793630850454e-08,False,samples_fe=1135.json
1136,2.2741299807287765e-07,6.06793630850454e-08,False,samples_fe=1136.json
1137,6.308405125919247e-06,6.06793630850454e-08,False,samples_fe=1137.json
1138,7.017882069757157e-07,6.06793630850454e-08,False,samples_fe=1138.json
1139,1.3204417440717417e-07,6.06793630850454e-08,False,samples_fe=1139.json
1140,1.3493791518392267e-07,6.06793630850454e-08,False,samples_fe=1140.json
1141,1.3204417440717417e-07,6.06793630850454e-08,False,samples_fe=1141.json
1142,2.862393058137175e-06,6.06793630850454e-08,False,samples_fe=1142.json
1145,1.3029766260406734e-06,6.06793630850454e-08,False,samples_fe=1145.json
1146,2.929214073817701e-07,6.06793630850454e-08,False,samples_fe=1146.json
1147,1.333697711348033e-07,6.06793630850454e-08,False,samples_fe=1147.json
1148,1.320589709918476e-07,6.06793630850454e-08,False,samples_fe=1148.json
1149,1.3201483159320555e-07,6.06793630850454e-08,False,samples_fe=1149.json
1150,1.3204417440717417e-07,6.06793630850454e-08,False,samples_fe=1150.json
1151,1.360590413138485e-07,6.06793630850454e-08,False,samples_fe=1151.json
1153,1.8493211405210332e-07,6.06793630850454e-08,False,samples_fe=1153.json
1154,8.147089925646681e-08,6.06793630850454e-08,False,samples_fe=1154.json
1155,1.3681355904895902e-07,6.06793630850454e-08,False,samples_fe=1155.json
1156,1.3205489961802163e-07,6.06793630850454e-08,False,samples_fe=1156.json
1157,1.4424373239071545e-07,6.06793630850454e-08,False,samples_fe=1157.json
1158,5.477054387689543e-08,5.477054387689543e-08,True,samples_fe=1158.json
1159,5.844017987074337e-07,5.477054387689543e-08,False,samples_fe=1159.json
1161,7.126704294786287e-07,5.477054387689543e-08,False,samples_fe=1161.json
1162,5.652585430195957e-08,5.477054387689543e-08,False,samples_fe=1162.json
1163,2.5158297495684767e-07,5.477054387689543e-08,False,samples_fe=1163.json
1164,7.7657099255026e-08,5.477054387689543e-08,False,samples_fe=1164.json
1165,7.7657099255026e-08,5.477054387689543e-08,False,samples_fe=1165.json
1166,1.3021617501447725e-07,5.477054387689543e-08,False,samples_fe=1166.json
1167,5.363303003469599e-08,5.363303003469599e-08,True,samples_fe=1167.json
1168,8.007392522385668e-06,5.363303003469599e-08,False,samples_fe=1168.json
1169,2.815599322620987e-06,5.363303003469599e-08,False,samples_fe=1169.json
1171,1.3681355904895902e-07,5.363303003469599e-08,False,samples_fe=1171.json
1172,5.477054387689543e-08,5.363303003469599e-08,False,samples_fe=1172.json
1173,5.746123355527254e-08,5.363303003469599e-08,False,samples_fe=1173.json
1174,5.612537385807861e-08,5.363303003469599e-08,False,samples_fe=1174.json
1175,6.241776405403619e-08,5.363303003469599e-08,False,samples_fe=1175.json
1176,7.299731216028973e-08,5.363303003469599e-08,False,samples_fe=1176.json
1177,5.3524490736220375e-06,5.363303003469599e-08,False,samples_fe=1177.json
1178,8.377780673744069e-07,5.363303003469599e-08,False,samples_fe=1178.json
1179,2.4381050309481494e-06,5.363303003469599e-08,False,samples_fe=1179.json
1180,6.363719505317118e-08,5.363303003469599e-08,False,samples_fe=1180.json
1181,5.267726931078479e-08,5.267726931078479e-08,True,samples_fe=1181.json
1182,5.308103658852607e-08,5.267726931078479e-08,False,samples_fe=1182.json
1183,5.534845655493579e-08,5.267726931078479e-08,False,samples_fe=1183.json
1185,6.367008608911646e-07,5.267726931078479e-08,False,samples_fe=1185.json
1186,2.441854225762127e-06,5.267726931078479e-08,False,samples_fe=1186.json
1187,4.6994701409098173e-07,5.267726931078479e-08,False,samples_fe=1187.json
1189,5.685402227233942e-08,5.267726931078479e-08,False,samples_fe=1189.json
1190,5.712518784281518e-08,5.267726931078479e-08,False,samples_fe=1190.json
1191,1.9469848588102722e-06,5.267726931078479e-08,False,samples_fe=1191.json
1192,5.6135758539469404e-08,5.267726931078479e-08,False,samples_fe=1192.json
